Log file open, 01/28/23 16:25:38
[2023.01.28-21.25.39:746][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.28-21.25.39:747][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.28-21.25.39:751][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.28-21.25.39:751][  0]LogTargetPlatformManager:   ADPCM
[2023.01.28-21.25.39:751][  0]LogTargetPlatformManager:   PCM
[2023.01.28-21.25.39:754][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.28-21.25.39:755][  0]LogTargetPlatformManager:   BINKA
[2023.01.28-21.25.39:760][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.28-21.25.39:760][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.28-21.25.39:760][  0]LogTargetPlatformManager:   OGG
[2023.01.28-21.25.39:763][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.28-21.25.39:763][  0]LogTargetPlatformManager:   OPUS
[2023.01.28-21.25.39:801][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.28-21.25.39:807][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.28-21.25.39:813][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.28-21.25.39:814][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.28-21.25.39:816][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.28-21.25.39:816][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.28-21.25.39:817][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.28-21.25.39:817][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.28-21.25.39:840][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.28-21.25.39:840][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.28-21.25.39:840][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.28-21.25.39:849][  0]LogDerivedDataCache: Speed tests for C:/Users/James/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.28-21.25.39:850][  0]LogDerivedDataCache: Display: Performance to C:/Users/James/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.05ms. RandomReadSpeed=965.51MBs, RandomWriteSpeed=116.47MBs. Assigned SpeedClass 'Local'
[2023.01.28-21.25.39:851][  0]LogDerivedDataCache: Using Local data cache path C:/Users/James/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.28-21.25.39:851][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.28-21.25.39:851][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.28-21.25.39:851][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.28-21.25.39:851][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.28-21.25.39:852][  0]LogShaderCompilers: Guid format shader working directory is -37 characters bigger than the processId version (../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/Shaders/WorkingDirectory/2188/).
[2023.01.28-21.25.39:852][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/James/AppData/Local/Temp/UnrealShaderWorkingDir/9C28DAA043E2CB5830BF748871B2665B/'.
[2023.01.28-21.25.39:852][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.28-21.25.39:852][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.28-21.25.40:690][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.28-21.25.40:996][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.28-21.25.40:997][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: ---
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: ---
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.28-21.25.41:202][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.28-21.25.44:349][  0]LogSlate: Using FreeType 2.10.0
[2023.01.28-21.25.44:350][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.28-21.25.44:396][  0]LogAssetRegistry: FAssetRegistry took 0.0161 seconds to start up
[2023.01.28-21.25.44:421][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.28-21.25.44:930][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.28-21.25.45:391][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72800][000006BD2FC23000 52] GlobalDefaults, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74800][000006BD2FC30000 52] Windows, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74A00][000006BD2FC32800 52] WindowsEditor, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74400][000006BD262FA000 52] WindowsServer, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73E00][000006BD31B6C800 52] WindowsClient, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73200][000006BD2EFE2800 52] IOS, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72E00][000006BD2FC35000 52] iPadAir2, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75200][000006BD37820000 52] IPadPro, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75400][000006BD37822800 52] iPadAir3, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72A00][000006BD37827800 52] iPadAir4, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75E00][000006BD3782A000 52] iPadAir5, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74000][000006BD3782C800 52] iPadMini4, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75000][000006BD2EFE7800 52] iPadMini5, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D71000][000006BD37825000 52] iPadMini6, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77000][000006BD36FC5000 52] iPhone6S, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77200][000006BD36FC2800 52] iPhone7, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77400][000006BD36FC0000 52] iPodTouch7, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73A00][000006BD36FCA000 52] iPhone6SPlus, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74600][000006BD36FCC800 52] iPhone7Plus, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74E00][000006BD3269C800 52] iPhoneSE, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72000][000006BD37830000 52] iPhone8, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73600][000006BD37835000 52] iPhone8Plus, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73C00][000006BD37837800 52] iPhoneX, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74200][000006BD3783A000 52] iPhoneXS, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72600][000006BD3783C800 52] iPhoneXSMax, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75C00][000006BD36FC7800 52] iPhoneXR, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77600][000006BD36F90000 52] iPhone11, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76400][000006BD36F95000 52] iPhone11Pro, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D72C00][000006BD36F97800 52] iPhone11ProMax, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D73800][000006BD36F9A000 52] iPhoneSE2, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76C00][000006BD36F9C800 52] iPhone12Mini, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76800][000006BD37832800 52] iPhone12, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77E00][000006BD37840000 52] iPhone12Pro, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76000][000006BD37845000 52] iPhone12ProMax, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76600][000006BD37847800 52] iPhone13Mini, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76200][000006BD3784A000 52] iPhone13, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75800][000006BD3784C800 52] iPhone13Pro, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77A00][000006BD36F92800 52] iPhone13ProMax, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78000][000006BD37850000 52] iPhoneSE3, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D77800][000006BD37855000 52] iPhone14, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78400][000006BD37857800 52] iPhone14Plus, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78800][000006BD3785A000 52] iPhone14Pro, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78A00][000006BD3785C800 52] iPhone14ProMax, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78E00][000006BD37842800 52] iPadPro105, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78C00][000006BD37860000 52] iPadPro129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D71200][000006BD37865000 52] iPadPro97, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79000][000006BD37867800 52] iPadPro2_129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78200][000006BD3786A000 52] iPad5, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79400][000006BD3786C800 52] iPad6, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79800][000006BD37852800 52] iPad7, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79A00][000006BD37880000 52] iPad8, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79E00][000006BD37885000 52] iPad9, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79C00][000006BD37887800 52] iPad10, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D75A00][000006BD3788A000 52] iPadPro11, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7A000][000006BD3788C800 52] iPadPro2_11, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79200][000006BD37862800 52] iPadPro3_11, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7A400][000006BD37890000 52] iPadPro4_11, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7A800][000006BD37895000 52] iPadPro3_129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7AA00][000006BD37897800 52] iPadPro4_129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7AE00][000006BD3789A000 52] iPadPro5_129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7AC00][000006BD3789C800 52] iPadPro6_129, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D74C00][000006BD37882800 52] AppleTV, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7B000][000006BD378A0000 52] AppleTV4K, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7A200][000006BD378A5000 52] AppleTV2_4K, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7B400][000006BD378A7800 52] TVOS, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7C800][000006BD378AC800 52] Mac, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7CA00][000006BD378AA000 52] MacEditor, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7C400][000006BD37892800 52] MacClient, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7BC00][000006BD378B0000 52] MacServer, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7BA00][000006BD378B7800 52] Linux, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D79600][000006BD378B5000 52] LinuxEditor, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7B600][000006BD378BA000 52] LinuxArm64Editor, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7CE00][000006BD378BC800 52] LinuxArm64, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7A600][000006BD378A2800 52] LinuxClient, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76E00][000006BD378C0000 52] LinuxArm64Client, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7BE00][000006BD378C5000 52] LinuxServer, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7C200][000006BD378C7800 52] LinuxArm64Server, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D76A00][000006BD378CA000 52] Android, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7D000][000006BD378CC800 52] Android_Preview_OpenGL, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7B800][000006BD378B2800 52] Android_Preview_Vulkan, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7D400][000006BD378D0000 52] Android_Low, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7D800][000006BD378D5000 52] Android_Mid, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7DA00][000006BD378D7800 52] Android_High, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7DE00][000006BD378DA000 52] Android_Default, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7DC00][000006BD378DC800 52] Android_Adreno4xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7CC00][000006BD378C2800 52] Android_Adreno5xx_Low, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7E000][000006BD378E0000 52] Android_Adreno5xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7D200][000006BD378E5000 52] Android_Adreno6xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7E400][000006BD378E7800 52] Android_Adreno6xx_Vulkan, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7E800][000006BD378EA000 52] Android_Adreno7xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7EA00][000006BD378EC800 52] Android_Adreno7xx_Vulkan, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7EE00][000006BD378D2800 52] Android_Mali_T6xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7EC00][000006BD378F0000 52] Android_Mali_T7xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D78600][000006BD378F5000 52] Android_Mali_T8xx, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7F000][000006BD378F7800 52] Android_Mali_G71, 
[2023.01.28-21.25.45:391][  0]LogDeviceProfileManager: 	[000006BD36D7E200][000006BD378FA000 52] Android_Mali_G72, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D7F400][000006BD378FC800 52] Android_Mali_G72_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D7F800][000006BD378E2800 52] Android_Mali_G76, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D7FA00][000006BD37900000 52] Android_Mali_G76_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D7FE00][000006BD37905000 52] Android_Mali_G77, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D7FC00][000006BD37907800 52] Android_Mali_G77_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD36D77C00][000006BD3790A000 52] Android_Mali_G78, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD366EE600][000006BD3790C800 52] Android_Mali_G78_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD30EFD000][000006BD378F2800 52] Android_Mali_G710, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37940000][000006BD37910000 52] Android_Mali_G710_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941200][000006BD37915000 52] Android_Xclipse_920, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941400][000006BD37917800 52] Android_Xclipse_920_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941800][000006BD3791A000 52] Android_Vulkan_SM5, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941A00][000006BD3791C800 52] Android_PowerVR_G6xxx, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941E00][000006BD37902800 52] Android_PowerVR_GT7xxx, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37941C00][000006BD37920000 52] Android_PowerVR_GE8xxx, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37942000][000006BD37925000 52] Android_PowerVR_GM9xxx, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37940400][000006BD37927800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37942800][000006BD3792A000 52] Android_TegraK1, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37942A00][000006BD3792C800 52] Android_Unknown_Vulkan, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37942E00][000006BD37912800 52] Oculus_Quest, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37942C00][000006BD37930000 52] Oculus_Quest2, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: 	[000006BD37940C00][000006BD37935000 52] HoloLens, 
[2023.01.28-21.25.45:392][  0]LogDeviceProfileManager: Active device profile: [000006BD36D74A00][000006BD2FC32800 52] WindowsEditor
[2023.01.28-21.25.45:392][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.28-21.25.45:392][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.28-21.25.45:398][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.28-21.25.45:399][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../../Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.28-21.25.45:525][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.28-21.25.45:528][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.28-21.25.45:528][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-21.25.45:528][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-21.25.45:528][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.28-21.25.45:528][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.28-21.25.45:531][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/WarehouseWreckage.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/TurnkeyReport_1.log" -log="D:/Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/Intermediate/TurnkeyLog_1.log" -project="D:/Development/Git/Reposities/WarehouseWreckage/WarehouseWreckage/WarehouseWreckage.uproject"  -Device=Win64@VIBRANTDAWN'
